OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
1376,FUEL MART #782,"I-75, EXIT 118",Lima,OH,411,3.08566666,33.562388,-82.400874
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,36.275703,-115.278021
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,43.897586,-100.669003
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,38.02005,-121.156058
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton,OK,483,3.099,43.557318,-123.478635
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,29.537303,-101.376687
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood,PA,14,4.099,34.707837,-102.730353
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,37.679518,-90.398574
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,32.95504,-106.495401
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg,PA,70,4.049,29.239845,-116.689039
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,40.495196,-123.34991
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,25.521276,-80.530056
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,39.686831,-110.100485
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,48.356377,-116.724198
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,44.967988,-106.11506
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,33.805156,-108.683016
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,37.945308,-110.41803
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,43.743201,-113.577218
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,33.63966,-122.921577
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville,TN,405,3.499,42.082727,-76.300237
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,41.730343,-85.728937
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,32.537201,-114.44568
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,41.52185,-77.646408
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,43.448544,-103.052008
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,37.156098,-85.305559
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,41.860301,-98.693419
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,48.30577,-95.798663
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,30.284315,-116.724074
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,46.208372,-90.017056
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,30.195272,-119.324687
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,42.563108,-85.913799
1562,I MART #108,"I-40, EXIT 108",Wildersville,TN,435,3.099,37.588559,-69.367694
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,26.338069,-91.696111
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte,MT,816,3.56566666,46.036958,-68.989026
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,26.054717,-81.390511
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,40.788723,-79.042755
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,29.615725,-68.029398
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,31.862904,-81.273367
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,27.994091,-115.595594
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,47.231452,-88.022754
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,27.845925,-76.813602
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,46.836977,-82.635118
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,29.081238,-105.84279
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore,MD,22,4.759,31.685935,-100.376838
1618,GO MART FOOD STORE #33,US-33,Ripley,WV,44,3.499,42.205654,-82.376126
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham,AL,615,3.489,30.68568,-78.646309
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,39.838798,-108.656026
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,39.297888,-117.277253
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman,SC,42,3.43233333,30.14637,-79.810982
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces,NM,640,3.19066666,30.400487,-88.40053
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,30.072493,-115.503335
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,32.521282,-71.750132
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,34.712004,-67.092961
1646,SPEEDWAY #8310,US-6& US-31,Plymouth,IN,465,3.609,35.122079,-66.804826
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,30.98297,-103.775667
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,31.805667,-82.838426
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,37.589068,-118.527965
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,40.669496,-112.515851
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,25.602872,-67.840963
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,40.001686,-67.866713
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,31.06544,-107.105232
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,28.759661,-107.052745
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,45.022358,-74.433692
1672,HANA TRAVEL PLAZA,"I-40,EXIT 77",Amarillo,TX,585,2.899,46.114682,-97.30578
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,42.413691,-123.384649
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,39.343599,-90.874865
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,37.506575,-106.893581
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna,TX,610,3.149,41.070618,-116.304119
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,32.29763,-100.579558
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,40.675131,-104.672482
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,35.647758,-110.149682
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,36.82911,-85.178813
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland,TX,710,3.56566666,41.412543,-110.321877
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,41.453359,-103.2985
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,31.755884,-69.13388
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,26.294079,-66.681589
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,27.408438,-107.27632
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,25.576952,-103.094372
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,47.200738,-66.315836
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,45.465874,-118.382239
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,29.094289,-98.07557
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio,TX,740,3.224,43.080227,-113.563059
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,28.224691,-96.231204
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,46.708126,-71.859298
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,45.616005,-116.058069
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.799,46.762619,-119.187176
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.499,31.855738,-103.543974
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,29.477915,-91.465532
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,28.769384,-81.873061
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,41.349562,-90.598186
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,28.71155,-93.212826
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,45.296293,-93.73371
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,43.43912,-71.32128
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell,TX,637,2.87066666,46.540375,-110.249393
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,38.07457,-94.70633
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,40.674615,-119.573803
1905,LUCKY TRUCK STOP,US-82,Whitesboro,TX,630,2.88566666,27.624019,-112.34948
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,36.511867,-121.695328
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,37.186467,-104.924187
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,40.290072,-83.601216
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,34.933429,-98.950365
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.671093,-86.419799
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross,UT,835,3.459,30.404901,-114.822142
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,37.865533,-74.746827
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,37.182848,-71.605393
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,29.552193,-84.539827
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,33.025523,-106.277792
1944,LOVES TRAVEL STOP #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,45.665636,-67.734991
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,39.661419,-94.919901
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,28.836814,-90.289678
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,45.592058,-90.612095
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,47.911576,-117.930872
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,31.074238,-109.370649
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,35.023022,-90.241327
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier,VT,170,3.699,26.867246,-119.103469
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,31.691365,-109.652412
1976,One9 #963,"I-90, EXIT 276",Spokane,WA,970,3.989,35.142622,-115.395826
1976,One9 #963,"I-90, EXIT 276",Spokane,WA,970,3.959,28.905597,-85.936005
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,43.257359,-111.401011
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,26.558606,-115.462039
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas,WI,420,3.154,44.50265,-81.96123
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,33.749304,-99.77002
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,33.09505,-100.684438
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,40.372763,-120.885803
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,38.682274,-71.482441
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,36.865937,-70.401329
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale,WV,44,3.599,36.255901,-73.636289
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills,WY,790,3.169,39.094976,-123.459608
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,42.679426,-68.54756
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,34.154887,-91.764407
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,45.561323,-86.64242
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,42.277359,-123.973296
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,29.500333,-95.580787
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,25.128011,-87.732594
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.829777,-75.220246
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton,TX,700,2.969,32.656591,-97.285219
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,43.942015,-107.330966
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,38.883146,-75.318259
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield,UT,835,3.699,42.9002,-76.414469
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville,UT,835,3.749,25.439739,-117.463303
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,30.545224,-85.534514
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.686269,-77.429945
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,35.734171,-66.80071
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,48.952101,-101.528112
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,32.847594,-78.668982
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,45.408681,-71.25398
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo,WV,44,3.599,32.115297,-99.713912
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,26.81993,-122.443617
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,47.826827,-100.140016
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,25.968926,-67.686476
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,34.556267,-95.527264
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,29.981661,-81.824787
2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,32.186527,-89.02882
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,46.395526,-119.885956
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,42.595753,-116.658919
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359,36.205803,-99.181843
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,34.685296,-91.256118
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,45.188398,-66.958794
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,30.215132,-97.863103
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,30.700803,-95.640634
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,44.246346,-105.335948
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,39.375879,-116.799586
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,48.779893,-100.73058
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana,TN,460,3.13233333,26.195098,-87.758342
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,43.616553,-90.070893
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,48.171145,-90.418272
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,44.319406,-71.816689
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,28.092773,-94.927093
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,29.091333,-108.126777
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,33.752999,-74.527198
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,36.725547,-82.706073
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,EXIT 2B",Penns Grove,NJ,243,3.989,35.988511,-123.392172
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,38.908796,-115.943216
2638,PIT STOP TRAVEL CENTER,US-789,Riverton,WY,790,4.399,40.309285,-74.068421
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,31.764311,-103.528492
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.299,35.026807,-89.500633
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,37.04098,-102.66145
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,32.307331,-100.642971
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,32.128993,-115.142876
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,33.063886,-66.847595
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,27.202844,-104.218791
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,465,3.899,47.212193,-91.432601
2772,PILOT TRAVEL CENTER #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,465,3.899,27.174376,-73.343354
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,40.100884,-73.852073
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,34.136158,-101.030526
2805,Fast Stop Travel Centers #1145,"I-15,EXIT 31",Downey,ID,825,3.799,44.252709,-105.95645
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,42.425567,-116.157556
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,40.643288,-73.379274
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,27.683756,-78.445031
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,42.897028,-92.831763
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,25.564292,-123.412306
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,45.416493,-86.675575
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,40.536837,-115.69147
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,35.310098,-82.441185
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala,FL,140,3.41233333,34.459196,-102.791251
2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala,FL,140,3.359,26.36661,-81.054051
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,32.445103,-85.414055
2889,MOULTON COWBOYS,SR-157,Moulton,AL,615,3.099,33.187406,-94.378617
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,43.900605,-70.548658
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,39.990973,-95.961009
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,35.447786,-123.397471
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,30.058747,-110.050041
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo,ND,341,3.569,45.375903,-115.707709
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,42.441243,-84.701236
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall,ID,825,3.519,44.121254,-113.188554
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,39.397434,-89.38915
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,30.534876,-92.018498
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,44.995063,-86.615377
2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.589,25.012388,-84.419344
2924,HWY 190 FUEL STOP,US-190,Jasper,TX,610,3.13233333,26.132531,-84.175353
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,26.808697,-77.200843
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,28.456328,-84.752296
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,40.288391,-109.492138
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,38.846661,-77.716007
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,48.162182,-75.333088
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.320787,-95.387266
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,44.85431,-107.625867
2968,E-Z MART #4460,"I-20,EXIT 124",Monroe,LA,719,3.129,48.125309,-97.077597
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,45.568029,-107.808604
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,45.858472,-88.991469
3003,CHEVRON,"I-20, EXIT 186",Delta,LA,760,2.994,48.992286,-88.961469
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,45.362769,-118.883278
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,43.635888,-87.204952
3030,Mr Ts Riverside,US-412,Cardwell,MO,435,3.199,45.282403,-105.417308
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,32.696503,-86.607246
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,35.622472,-103.546595
3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,38.348259,-117.92062
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,43.704388,-83.417359
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,47.317481,-108.872684
3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,18,3.334,35.888633,-99.848037
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,34.133715,-103.012145
3139,CHEROKEE TRAVEL MART,"I-40,EXIT 108",Calumet,OK,483,3.10566666,42.921871,-121.849283
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,48.375004,-94.986627
3155,QUIK MART #18,US-72/SR-157,Tuscumbia,AL,615,3.00733333,41.114244,-103.389855
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,44.607899,-77.303677
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,32.47307,-99.659709
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,48.66233,-107.37379
3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,46.040351,-106.754841
3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084,47.663433,-121.063767
3176,BP,US-6 & SR-15,New Paris,IN,365,3.65733333,29.378124,-114.262552
3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,977,4.599,39.466671,-81.99382
3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.56566666,30.407208,-119.979426
3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,460,3.049,34.152783,-117.052573
3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman,SD,530,3.159,32.84997,-109.60801
3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499,38.404238,-93.156069
3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449,38.47136,-99.767853
